"X","id","instrument_id","date_of_test","data_id","age","gender","mom_ed","birth_order","productive","ageC","birth_orderC","mom_edC","genderContrast","birth_orderSplit","genderContrastC"
391,5971,4,"1989-07-12",5971,19,"M",12,1,77,-3.91674127126231,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
392,5972,4,"1989-07-17",5972,21,"F",16,2,20,-1.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
393,5973,4,"1989-07-14",5973,21,"M",16,1,143,-1.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
394,5974,4,"1989-07-15",5974,20,"F",18,3,89,-2.91674127126231,1.41181736794987,3.01880035810206,-0.5,"Late",-0.495076096687556
395,5975,4,"1989-07-27",5975,21,"M",13,2,546,-1.91674127126231,0.411817367949866,-1.98119964189794,0.5,"Late",0.504923903312444
396,5976,4,"1989-07-22",5976,20,"F",16,5,529,-2.91674127126231,3.41181736794987,1.01880035810206,-0.5,"Late",-0.495076096687556
397,5977,4,"1989-07-16",5977,20,"F",12,3,66,-2.91674127126231,1.41181736794987,-2.98119964189794,-0.5,"Late",-0.495076096687556
398,5978,4,"1989-07-08",5978,19,"F",14,1,278,-3.91674127126231,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
399,5979,4,"1989-07-24",5979,20,"F",16,2,245,-2.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
400,5980,4,"1989-08-15",5980,20,"F",13,1,98,-2.91674127126231,-0.588182632050134,-1.98119964189794,-0.5,"Early",-0.495076096687556
401,5981,4,"1989-07-15",5981,19,"M",18,1,328,-3.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
402,5982,4,"1989-07-12",5982,29,"F",12,1,158,6.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
403,5983,4,"1989-07-10",5983,28,"M",14,2,490,5.08325872873769,0.411817367949866,-0.981199641897941,0.5,"Late",0.504923903312444
404,5984,4,"1989-07-09",5984,28,"F",14,1,588,5.08325872873769,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
405,5985,4,"1989-07-10",5985,28,"F",16,1,498,5.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
406,5986,4,"1989-07-08",5986,27,"F",12,1,278,4.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
407,5987,4,"1989-06-29",5987,27,"M",15,3,608,4.08325872873769,1.41181736794987,0.0188003581020588,0.5,"Late",0.504923903312444
408,5988,4,"1989-07-09",5988,27,"F",13,3,185,4.08325872873769,1.41181736794987,-1.98119964189794,-0.5,"Late",-0.495076096687556
409,5989,4,"1989-08-28",5989,29,"M",16,2,659,6.08325872873769,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
410,5990,4,"1989-07-16",5990,27,"F",17,1,551,4.08325872873769,-0.588182632050134,2.01880035810206,-0.5,"Early",-0.495076096687556
411,5991,4,"1989-07-06",5991,27,"F",14,1,465,4.08325872873769,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
412,5992,4,"1989-08-26",5992,29,"F",18,3,525,6.08325872873769,1.41181736794987,3.01880035810206,-0.5,"Late",-0.495076096687556
413,5993,4,"1989-07-17",5993,28,"F",12,2,387,5.08325872873769,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
414,5994,4,"1989-07-10",5994,27,"F",12,1,528,4.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
415,5995,4,"1989-07-11",5995,27,"F",12,1,364,4.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
416,5996,4,"1989-06-27",5996,26,"M",14,1,662,3.08325872873769,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
417,5997,4,"1989-07-06",5997,27,"M",16,1,597,4.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
418,5998,4,"1989-07-16",5998,27,"M",18,2,190,4.08325872873769,0.411817367949866,3.01880035810206,0.5,"Late",0.504923903312444
419,5999,4,"1989-07-11",5999,27,"F",17,2,372,4.08325872873769,0.411817367949866,2.01880035810206,-0.5,"Late",-0.495076096687556
420,6000,4,"1989-07-14",6000,27,"M",13,1,218,4.08325872873769,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
421,6001,4,"1989-07-07",6001,27,"M",16,1,225,4.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
422,6002,4,"1989-07-22",6002,27,"M",15,2,144,4.08325872873769,0.411817367949866,0.0188003581020588,0.5,"Late",0.504923903312444
423,6003,4,"1989-07-12",6003,26,"F",16,1,393,3.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
424,6004,4,"1989-07-17",6004,27,"F",16,2,391,4.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
425,6005,4,"1989-07-08",6005,26,"F",13,1,172,3.08325872873769,-0.588182632050134,-1.98119964189794,-0.5,"Early",-0.495076096687556
426,6006,4,"1989-07-20",6006,26,"F",12,2,502,3.08325872873769,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
427,6007,4,"1989-07-08",6007,26,"M",12,2,359,3.08325872873769,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
428,6008,4,"1989-07-13",6008,26,"M",12,1,402,3.08325872873769,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
429,6009,4,"1989-07-08",6009,26,"F",16,2,210,3.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
430,6010,4,"1989-07-08",6010,25,"M",16,1,141,2.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
431,6011,4,"1989-06-10",6011,24,"F",18,1,491,1.08325872873769,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
432,6012,4,"1989-07-09",6012,25,"F",12,1,152,2.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
433,6013,4,"1989-07-07",6013,24,"F",12,2,430,1.08325872873769,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
434,6014,4,"1989-08-22",6014,26,"F",12,1,414,3.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
435,6015,4,"1989-07-18",6015,25,"M",16,1,373,2.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
436,6016,4,"1989-07-08",6016,24,"F",17,1,311,1.08325872873769,-0.588182632050134,2.01880035810206,-0.5,"Early",-0.495076096687556
437,6017,4,"1989-07-07",6017,21,"M",16,1,71,-1.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
438,6018,4,"1989-07-07",6018,21,"M",12,1,525,-1.91674127126231,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
439,6019,4,"1989-07-10",6019,21,"M",14,2,147,-1.91674127126231,0.411817367949866,-0.981199641897941,0.5,"Late",0.504923903312444
440,6020,4,"1989-06-18",6020,20,"M",14,1,37,-2.91674127126231,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
441,6021,4,"1989-07-13",6021,21,"M",16,2,79,-1.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
442,6022,4,"1989-07-07",6022,20,"F",12,1,378,-2.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
443,6023,4,"1989-07-10",6023,24,"M",12,2,539,1.08325872873769,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
444,6024,4,"1989-07-09",6024,24,"F",16,2,119,1.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
445,6025,4,"1989-07-19",6025,24,"F",16,1,285,1.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
446,6026,4,"1989-07-09",6026,24,"M",12,2,63,1.08325872873769,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
447,6027,4,"1989-07-08",6027,23,"F",16,3,267,0.0832587287376896,1.41181736794987,1.01880035810206,-0.5,"Late",-0.495076096687556
448,6028,4,"1989-07-22",6028,24,"M",12,1,68,1.08325872873769,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
449,6029,4,"1989-07-08",6029,23,"M",17,1,398,0.0832587287376896,-0.588182632050134,2.01880035810206,0.5,"Early",0.504923903312444
450,6030,4,"1989-07-14",6030,24,"F",13,3,114,1.08325872873769,1.41181736794987,-1.98119964189794,-0.5,"Late",-0.495076096687556
451,6031,4,"1989-07-11",6031,23,"M",12,2,119,0.0832587287376896,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
452,6032,4,"1989-07-16",6032,24,"F",12,1,505,1.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
453,6033,4,"1989-08-16",6033,25,"M",16,1,139,2.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
454,6034,4,"1989-07-30",6034,24,"M",12,1,308,1.08325872873769,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
455,6035,4,"1989-07-09",6035,24,"M",12,2,129,1.08325872873769,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
456,6036,4,"1989-07-09",6036,23,"F",18,1,615,0.0832587287376896,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
457,6037,4,"1989-08-18",6037,25,"F",16,2,565,2.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
458,6038,4,"1989-07-11",6038,26,"F",12,1,178,3.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
459,6039,4,"1989-07-06",6039,19,"F",12,1,450,-3.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
460,6040,4,"1989-07-06",6040,19,"M",18,1,314,-3.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
461,6041,4,"1989-08-19",6041,20,"M",16,1,289,-2.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
462,6042,4,"1989-07-13",6042,19,"F",14,2,551,-3.91674127126231,0.411817367949866,-0.981199641897941,-0.5,"Late",-0.495076096687556
463,6043,4,"1989-07-19",6043,25,"M",12,2,392,2.08325872873769,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
464,6044,4,"1989-07-08",6044,24,"F",16,1,287,1.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
465,6045,4,"1989-07-18",6045,24,"F",18,1,515,1.08325872873769,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
466,6046,4,"1989-07-09",6046,23,"M",15,1,253,0.0832587287376896,-0.588182632050134,0.0188003581020588,0.5,"Early",0.504923903312444
467,6047,4,"1989-07-08",6047,23,"M",16,2,144,0.0832587287376896,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
468,6048,4,"1989-07-07",6048,23,"M",14,1,314,0.0832587287376896,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
469,6049,4,"1989-07-08",6049,23,"M",12,1,346,0.0832587287376896,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
470,6050,4,"1989-07-14",6050,23,"M",15,2,418,0.0832587287376896,0.411817367949866,0.0188003581020588,0.5,"Late",0.504923903312444
471,6051,4,"1989-08-16",6051,24,"M",16,1,219,1.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
472,6052,4,"1989-07-08",6052,22,"F",18,3,490,-0.91674127126231,1.41181736794987,3.01880035810206,-0.5,"Late",-0.495076096687556
473,6053,4,"1989-08-07",6053,23,"M",16,1,284,0.0832587287376896,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
474,6054,4,"1989-07-25",6054,22,"M",16,2,21,-0.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
475,6055,4,"1989-07-12",6055,22,"F",13,2,366,-0.91674127126231,0.411817367949866,-1.98119964189794,-0.5,"Late",-0.495076096687556
476,6056,4,"1989-07-08",6056,21,"F",17,1,248,-1.91674127126231,-0.588182632050134,2.01880035810206,-0.5,"Early",-0.495076096687556
477,6057,4,"1989-07-16",6057,21,"F",18,1,58,-1.91674127126231,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
478,6058,4,"1989-07-07",6058,21,"F",18,1,158,-1.91674127126231,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
479,6059,4,"1989-07-09",6059,21,"M",13,1,394,-1.91674127126231,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
480,6060,4,"1989-07-08",6060,21,"M",16,1,285,-1.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
481,6061,4,"1989-07-12",6061,21,"M",16,2,211,-1.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
482,6062,4,"1989-07-14",6062,23,"M",14,2,224,0.0832587287376896,0.411817367949866,-0.981199641897941,0.5,"Late",0.504923903312444
483,6063,4,"1989-07-07",6063,22,"F",16,1,199,-0.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
484,6064,4,"1989-07-07",6064,22,"M",18,1,191,-0.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
485,6065,4,"1989-07-18",6065,23,"M",13,1,28,0.0832587287376896,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
486,6066,4,"1989-07-15",6066,22,"F",14,3,199,-0.91674127126231,1.41181736794987,-0.981199641897941,-0.5,"Late",-0.495076096687556
487,6067,4,"1989-07-10",6067,22,"M",12,1,278,-0.91674127126231,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
488,6068,4,"1989-07-08",6068,22,"M",17,2,102,-0.91674127126231,0.411817367949866,2.01880035810206,0.5,"Late",0.504923903312444
489,6069,4,"1989-08-03",6069,24,"F",16,1,121,1.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
490,6070,4,"1989-07-16",6070,24,"F",13,2,12,1.08325872873769,0.411817367949866,-1.98119964189794,-0.5,"Late",-0.495076096687556
491,6071,4,"1989-07-08",6071,23,"F",12,1,367,0.0832587287376896,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
492,6072,4,"1989-07-09",6072,23,"M",15,2,272,0.0832587287376896,0.411817367949866,0.0188003581020588,0.5,"Late",0.504923903312444
493,6073,4,"1989-07-13",6073,22,"M",17,2,523,-0.91674127126231,0.411817367949866,2.01880035810206,0.5,"Late",0.504923903312444
494,6074,4,"1989-07-17",6074,16,"F",16,1,27,-6.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
495,6075,4,"1989-08-15",6075,16,"F",17,2,24,-6.91674127126231,0.411817367949866,2.01880035810206,-0.5,"Late",-0.495076096687556
496,6076,4,"1989-08-19",6076,16,"M",15,3,13,-6.91674127126231,1.41181736794987,0.0188003581020588,0.5,"Late",0.504923903312444
497,6077,4,"1989-07-30",6077,17,"M",18,2,42,-5.91674127126231,0.411817367949866,3.01880035810206,0.5,"Late",0.504923903312444
498,6078,4,"1990-07-01",6078,28,"F",12,2,429,5.08325872873769,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
499,6079,4,"1990-08-08",6079,29,"F",12,2,609,6.08325872873769,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
500,6080,4,"1990-06-30",6080,28,"M",16,4,359,5.08325872873769,2.41181736794987,1.01880035810206,0.5,"Late",0.504923903312444
501,6081,4,"1989-07-11",6081,20,"M",14,2,108,-2.91674127126231,0.411817367949866,-0.981199641897941,0.5,"Late",0.504923903312444
502,6082,4,"1989-07-08",6082,19,"M",13,1,120,-3.91674127126231,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
503,6083,4,"1989-07-21",6083,18,"M",18,1,40,-4.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
504,6084,4,"1989-07-09",6084,17,"M",14,1,34,-5.91674127126231,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
505,6085,4,"1989-07-07",6085,17,"M",16,1,56,-5.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
507,6087,4,"1989-07-18",6087,17,"F",16,1,252,-5.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
508,6088,4,"1989-07-18",6088,17,"F",14,1,31,-5.91674127126231,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
509,6089,4,"1989-07-28",6089,17,"M",12,2,104,-5.91674127126231,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
510,6090,4,"1989-07-25",6090,17,"F",13,2,89,-5.91674127126231,0.411817367949866,-1.98119964189794,-0.5,"Late",-0.495076096687556
511,6091,4,"1989-06-17",6091,16,"F",16,1,115,-6.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
512,6092,4,"1989-08-08",6092,18,"M",18,3,72,-4.91674127126231,1.41181736794987,3.01880035810206,0.5,"Late",0.504923903312444
513,6093,4,"1989-07-18",6093,18,"F",13,1,123,-4.91674127126231,-0.588182632050134,-1.98119964189794,-0.5,"Early",-0.495076096687556
514,6094,4,"1989-07-11",6094,18,"F",16,3,181,-4.91674127126231,1.41181736794987,1.01880035810206,-0.5,"Late",-0.495076096687556
515,6095,4,"1989-07-10",6095,17,"M",18,1,57,-5.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
516,6096,4,"1989-07-14",6096,18,"F",18,1,439,-4.91674127126231,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
517,6097,4,"1989-07-06",6097,17,"M",17,1,24,-5.91674127126231,-0.588182632050134,2.01880035810206,0.5,"Early",0.504923903312444
518,6098,4,"1989-07-10",6098,17,"M",13,2,30,-5.91674127126231,0.411817367949866,-1.98119964189794,0.5,"Late",0.504923903312444
519,6099,4,"1989-07-15",6099,16,"F",15,2,87,-6.91674127126231,0.411817367949866,0.0188003581020588,-0.5,"Late",-0.495076096687556
520,6100,4,"1989-07-15",6100,16,"M",11,2,23,-6.91674127126231,0.411817367949866,-3.98119964189794,0.5,"Late",0.504923903312444
521,6101,4,"1989-06-17",6101,28,"M",18,1,476,5.08325872873769,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
522,6102,4,"1989-07-10",6102,28,"F",16,1,311,5.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
523,6103,4,"1989-07-13",6103,28,"M",16,2,388,5.08325872873769,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
524,6104,4,"1989-07-11",6104,18,"F",15,1,57,-4.91674127126231,-0.588182632050134,0.0188003581020588,-0.5,"Early",-0.495076096687556
525,6105,4,"1989-07-16",6105,27,"F",13,4,659,4.08325872873769,2.41181736794987,-1.98119964189794,-0.5,"Late",-0.495076096687556
526,6106,4,"1989-07-08",6106,28,"M",16,1,551,5.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
527,6107,4,"1989-07-10",6107,27,"M",14,1,478,4.08325872873769,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
528,6108,4,"1989-07-07",6108,27,"F",16,1,459,4.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
529,6109,4,"1989-07-09",6109,26,"F",16,2,530,3.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
530,6110,4,"1989-07-07",6110,26,"M",16,1,583,3.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
531,6111,4,"1989-07-09",6111,26,"M",12,3,257,3.08325872873769,1.41181736794987,-2.98119964189794,0.5,"Late",0.504923903312444
532,6112,4,"1989-08-10",6112,27,"F",16,1,532,4.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
533,6113,4,"1989-07-07",6113,26,"M",16,1,435,3.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
534,6114,4,"1989-06-17",6114,27,"M",12,1,633,4.08325872873769,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
535,6115,4,"1988-07-08",6115,16,"M",14,1,357,-6.91674127126231,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
536,6116,4,"1989-07-08",6116,28,"M",18,3,663,5.08325872873769,1.41181736794987,3.01880035810206,0.5,"Late",0.504923903312444
537,6117,4,"1989-07-26",6117,16,"F",16,2,28,-6.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
538,6118,4,"1989-07-08",6118,26,"M",13,1,538,3.08325872873769,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
539,6119,4,"1989-07-09",6119,26,"F",16,1,601,3.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
540,6120,4,"1989-07-14",6120,26,"F",12,2,542,3.08325872873769,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
541,6121,4,"1989-07-11",6121,18,"F",12,1,199,-4.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
542,6122,4,"1989-06-18",6122,17,"M",14,1,17,-5.91674127126231,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
543,6123,4,"1989-07-12",6123,19,"M",16,1,283,-3.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
544,6124,4,"1989-07-07",6124,27,"F",13,1,587,4.08325872873769,-0.588182632050134,-1.98119964189794,-0.5,"Early",-0.495076096687556
545,6125,4,"1989-07-07",6125,26,"M",12,1,539,3.08325872873769,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
546,6126,4,"1989-07-17",6126,26,"F",18,3,121,3.08325872873769,1.41181736794987,3.01880035810206,-0.5,"Late",-0.495076096687556
547,6127,4,"1989-07-12",6127,27,"M",18,1,541,4.08325872873769,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
548,6128,4,"1989-07-15",6128,27,"F",18,6,583,4.08325872873769,4.41181736794987,3.01880035810206,-0.5,"Late",-0.495076096687556
549,6129,4,"1989-07-08",6129,26,"M",16,1,143,3.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
550,6130,4,"1989-07-19",6130,26,"F",13,2,181,3.08325872873769,0.411817367949866,-1.98119964189794,-0.5,"Late",-0.495076096687556
551,6131,4,"1989-07-10",6131,25,"M",16,1,452,2.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
552,6132,4,"1989-07-24",6132,25,"F",18,1,405,2.08325872873769,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
553,6133,4,"1989-07-17",6133,25,"F",16,3,178,2.08325872873769,1.41181736794987,1.01880035810206,-0.5,"Late",-0.495076096687556
554,6134,4,"1989-07-16",6134,25,"F",17,1,572,2.08325872873769,-0.588182632050134,2.01880035810206,-0.5,"Early",-0.495076096687556
555,6135,4,"1989-07-23",6135,25,"F",16,1,574,2.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
556,6136,4,"1989-07-15",6136,25,"F",16,2,652,2.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
557,6137,4,"1989-06-19",6137,24,"F",12,1,474,1.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
558,6138,4,"1989-07-14",6138,25,"F",12,1,483,2.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
559,6139,4,"1989-07-16",6139,25,"M",16,2,363,2.08325872873769,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
560,6140,4,"1989-07-12",6140,24,"F",16,2,533,1.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
561,6141,4,"1989-07-10",6141,24,"M",16,1,184,1.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
562,6142,4,"1989-07-07",6142,18,"F",16,1,374,-4.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
563,6143,4,"1989-07-08",6143,18,"F",18,1,191,-4.91674127126231,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
564,6144,4,"1989-07-14",6144,18,"F",13,1,79,-4.91674127126231,-0.588182632050134,-1.98119964189794,-0.5,"Early",-0.495076096687556
565,6145,4,"1989-07-10",6145,25,"F",12,1,394,2.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
566,6146,4,"1989-07-10",6146,26,"M",16,2,484,3.08325872873769,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
567,6147,4,"1989-07-02",6147,24,"F",16,1,475,1.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
568,6148,4,"1989-07-10",6148,25,"F",14,1,642,2.08325872873769,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
569,6149,4,"1989-07-06",6149,18,"M",18,1,19,-4.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
570,6150,4,"1989-07-15",6150,18,"M",16,2,131,-4.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
571,6151,4,"1989-07-20",6151,18,"F",12,2,206,-4.91674127126231,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
572,6152,4,"1989-08-21",6152,24,"F",18,2,246,1.08325872873769,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
573,6153,4,"1989-08-17",6153,24,"M",18,3,503,1.08325872873769,1.41181736794987,3.01880035810206,0.5,"Late",0.504923903312444
574,6154,4,"1989-07-08",6154,17,"F",16,3,120,-5.91674127126231,1.41181736794987,1.01880035810206,-0.5,"Late",-0.495076096687556
575,6155,4,"1989-07-08",6155,17,"M",11,1,89,-5.91674127126231,-0.588182632050134,-3.98119964189794,0.5,"Early",0.504923903312444
576,6156,4,"1989-07-09",6156,18,"M",14,2,180,-4.91674127126231,0.411817367949866,-0.981199641897941,0.5,"Late",0.504923903312444
577,6157,4,"1989-07-01",6157,17,"F",12,2,40,-5.91674127126231,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
578,6158,4,"1989-07-24",6158,18,"F",18,2,14,-4.91674127126231,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
579,6159,4,"1989-07-11",6159,23,"F",18,2,545,0.0832587287376896,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
580,6160,4,"1989-09-06",6160,27,"M",12,1,548,4.08325872873769,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
581,6161,4,"1989-07-15",6161,25,"F",12,2,269,2.08325872873769,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
582,6162,4,"1989-07-10",6162,25,"F",18,1,521,2.08325872873769,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
583,6163,4,"1989-07-06",6163,24,"M",16,1,471,1.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
584,6164,4,"1989-08-03",6164,24,"F",16,1,66,1.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
585,6165,4,"1989-07-12",6165,23,"F",18,2,456,0.0832587287376896,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
